Date,Ticker,Close
2024-05-28,MMM,98.68000030517578
2024-05-29,MMM,97.55999755859375
2024-03-01,AOS,83.94000244140625
2024-03-04,AOS,85.0999984741211
2024-03-05,AOS,83.69000244140625
2024-03-06,AOS,84.5
2024-03-07,AOS,86.6500015258789
2024-03-08,AOS,85.81999969482422
2024-03-11,AOS,85.30999755859375
2024-03-12,AOS,85.93000030517578
2024-03-13,AOS,86.16000366210938
2024-03-14,AOS,86.62000274658203
2024-03-15,AOS,87.08999633789062
2024-03-18,AOS,85.86000061035156
2024-03-19,AOS,86.77999877929688
2024-03-20,AOS,87.63999938964844
2024-03-21,AOS,89.87999725341797
2024-03-22,AOS,89.27999877929688
2024-03-25,AOS,88.04000091552734
2024-03-26,AOS,87.87999725341797
2024-03-27,AOS,88.8499984741211
2024-03-28,AOS,89.45999908447266
2024-04-01,AOS,89.08000183105469
2024-04-02,AOS,88.55000305175781
2024-04-03,AOS,88.6500015258789
2024-04-04,AOS,87.13999938964844
2024-04-05,AOS,87.54000091552734
2024-04-08,AOS,86.97000122070312
2024-04-09,AOS,86.47000122070312
2024-04-10,AOS,85.52999877929688
2024-04-11,AOS,86.1500015258789
2024-04-12,AOS,86.5
2024-04-15,AOS,85.1500015258789
2024-04-16,AOS,85.4000015258789
2024-04-17,AOS,86.45999908447266
2024-04-18,AOS,86.69000244140625
2024-04-19,AOS,86.06999969482422
2024-04-22,AOS,86.9000015258789
2024-04-23,AOS,87.91999816894531
2024-04-24,AOS,87.0
2024-04-25,AOS,82.81999969482422
2024-04-26,AOS,83.20999908447266
2024-04-29,AOS,84.30999755859375
2024-04-30,AOS,82.83999633789062
2024-05-01,AOS,82.79000091552734
2024-05-02,AOS,83.55000305175781
2024-05-03,AOS,84.30999755859375
2024-05-06,AOS,85.1500015258789
2024-05-07,AOS,85.22000122070312
2024-05-08,AOS,85.58000183105469
2024-05-09,AOS,86.38999938964844
2024-05-10,AOS,86.37999725341797
2024-05-13,AOS,86.05999755859375
2024-05-14,AOS,86.4000015258789
2024-05-15,AOS,86.7699966430664
2024-05-16,AOS,85.36000061035156
2024-05-17,AOS,85.68000030517578
2024-05-20,AOS,85.80999755859375
2024-05-21,AOS,85.73999786376953
2024-05-22,AOS,85.06999969482422
2024-05-23,AOS,84.06999969482422
2024-05-24,AOS,84.77999877929688
2024-05-28,AOS,82.54000091552734
2024-05-29,AOS,81.11000061035156
2024-03-01,ABT,118.62000274658203
2024-03-04,ABT,120.04000091552734
2024-03-05,ABT,118.4800033569336
2024-03-06,ABT,119.33999633789062
2024-03-07,ABT,120.91999816894531
2024-03-08,ABT,120.95999908447266
2024-03-11,ABT,120.19000244140625
2024-03-12,ABT,120.76000213623047
2024-03-13,ABT,120.16000366210938
2024-03-14,ABT,118.8499984741211
2024-03-15,ABT,115.48999786376953
2024-03-18,ABT,112.44000244140625
2024-03-19,ABT,113.16000366210938
2024-03-20,ABT,111.5
2024-03-21,ABT,111.51000213623047
2024-03-22,ABT,110.56999969482422
2024-03-25,ABT,110.01000213623047
2024-03-26,ABT,111.5
2024-03-27,ABT,113.4800033569336
2024-03-28,ABT,113.66000366210938
2024-04-01,ABT,112.08999633789062
2024-04-02,ABT,112.0199966430664
2024-04-03,ABT,111.27999877929688
2024-04-04,ABT,110.11000061035156
2024-04-05,ABT,111.19999694824219
2024-04-08,ABT,110.5199966430664
2024-04-09,ABT,112.44000244140625
2024-04-10,ABT,111.16999816894531
2024-04-11,ABT,111.44999694824219
2024-04-12,ABT,109.11000061035156
2024-04-15,ABT,108.88999938964844
2024-04-16,ABT,109.20999908447266
2024-04-17,ABT,105.9000015258789
2024-04-18,ABT,105.2699966430664
2024-04-19,ABT,107.27999877929688
2024-04-22,ABT,107.06999969482422
2024-04-23,ABT,107.58999633789062
2024-04-24,ABT,106.88999938964844
2024-04-25,ABT,106.86000061035156
2024-04-26,ABT,107.52999877929688
2024-04-29,ABT,107.2699966430664
2024-04-30,ABT,105.97000122070312
2024-05-01,ABT,106.29000091552734
2024-05-02,ABT,105.91999816894531
2024-05-03,ABT,105.9000015258789
2024-05-06,ABT,105.63999938964844
2024-05-07,ABT,106.16999816894531
2024-05-08,ABT,104.94000244140625
2024-05-09,ABT,104.66999816894531
2024-05-10,ABT,104.73999786376953
2024-05-13,ABT,104.7699966430664
2024-05-14,ABT,104.01000213623047
2024-05-15,ABT,104.58999633789062
2024-05-16,ABT,104.87000274658203
2024-05-17,ABT,104.08999633789062
2024-05-20,ABT,103.20999908447266
2024-05-21,ABT,102.95999908447266
2024-05-22,ABT,104.81999969482422
2024-05-23,ABT,104.2300033569336
2024-05-24,ABT,103.94999694824219
2024-05-28,ABT,101.94999694824219
2024-05-29,ABT,100.7300033569336
2024-03-01,ABBV,178.91000366210938
2024-03-04,ABBV,177.0500030517578
2024-03-05,ABBV,179.16000366210938
2024-03-06,ABBV,181.05999755859375
2024-03-07,ABBV,180.57000732421875
2024-03-08,ABBV,178.85000610351562
2024-03-11,ABBV,179.6300048828125
2024-03-12,ABBV,180.9199981689453
2024-03-13,ABBV,179.86000061035156
2024-03-14,ABBV,181.1999969482422
2024-03-15,ABBV,177.8800048828125
2024-03-18,ABBV,178.49000549316406
2024-03-19,ABBV,179.66000366210938
2024-03-20,ABBV,176.27000427246094
2024-03-21,ABBV,177.5
2024-03-22,ABBV,178.4499969482422
2024-03-25,ABBV,178.52999877929688
2024-03-26,ABBV,179.19000244140625
2024-03-27,ABBV,180.35000610351562
2024-03-28,ABBV,182.10000610351562
2024-04-01,ABBV,180.75999450683594
2024-04-02,ABBV,180.69000244140625
2024-04-03,ABBV,177.3300018310547
2024-04-04,ABBV,167.89999389648438
2024-04-05,ABBV,170.0
2024-04-08,ABBV,169.8000030517578
2024-04-09,ABBV,170.13999938964844
2024-04-10,ABBV,169.02999877929688
2024-04-11,ABBV,167.52000427246094
2024-04-12,ABBV,162.27999877929688
2024-04-15,ABBV,161.6699981689453
2024-04-16,ABBV,162.5399932861328
2024-04-17,ABBV,164.25
2024-04-18,ABBV,164.66000366210938
2024-04-19,ABBV,166.41000366210938
2024-04-22,ABBV,167.88999938964844
2024-04-23,ABBV,169.5399932861328
2024-04-24,ABBV,167.8000030517578
2024-04-25,ABBV,167.2899932861328
2024-04-26,ABBV,159.6199951171875
2024-04-29,ABBV,161.52000427246094
2024-04-30,ABBV,162.63999938964844
2024-05-01,ABBV,161.72000122070312
2024-05-02,ABBV,160.80999755859375
2024-05-03,ABBV,163.7899932861328
2024-05-06,ABBV,162.72999572753906
2024-05-07,ABBV,162.5500030517578
2024-05-08,ABBV,160.4499969482422
2024-05-09,ABBV,160.39999389648438
2024-05-10,ABBV,160.75
2024-05-13,ABBV,161.27999877929688
2024-05-14,ABBV,161.58999633789062
2024-05-15,ABBV,163.7899932861328
2024-05-16,ABBV,164.35000610351562
2024-05-17,ABBV,166.4199981689453
2024-05-20,ABBV,164.55999755859375
2024-05-21,ABBV,162.92999267578125
2024-05-22,ABBV,159.61000061035156
2024-05-23,ABBV,158.25999450683594
2024-05-24,ABBV,157.05999755859375
2024-05-28,ABBV,155.33999633789062
2024-05-29,ABBV,154.7899932861328
2024-03-01,ACN,380.989990234375
2024-03-04,ACN,383.7099914550781
2024-03-05,ACN,376.8800048828125
2024-03-06,ACN,380.8299865722656
2024-03-07,ACN,386.9100036621094
2024-03-08,ACN,378.1700134277344
2024-03-11,ACN,373.2200012207031
2024-03-12,ACN,380.4800109863281
2024-03-13,ACN,378.7200012207031
2024-03-14,ACN,378.2099914550781
2024-03-15,ACN,374.6000061035156
2024-03-18,ACN,372.6700134277344
2024-03-19,ACN,378.0799865722656
2024-03-20,ACN,380.44000244140625
2024-03-21,ACN,345.0299987792969
2024-03-22,ACN,337.5
2024-03-25,ACN,333.82000732421875
2024-03-26,ACN,336.3900146484375
2024-03-27,ACN,340.94000244140625
2024-03-28,ACN,346.6099853515625
2024-04-01,ACN,339.1700134277344
2024-04-02,ACN,336.4599914550781
2024-04-03,ACN,332.2799987792969
2024-04-04,ACN,330.4700012207031
2024-04-05,ACN,333.0
2024-04-08,ACN,331.79998779296875
2024-04-09,ACN,334.45001220703125
2024-04-10,ACN,324.3999938964844
2024-04-11,ACN,325.19000244140625
2024-04-12,ACN,315.3999938964844
2024-04-15,ACN,313.2699890136719
2024-04-16,ACN,313.94000244140625
2024-04-17,ACN,314.5400085449219
2024-04-18,ACN,316.0
2024-04-19,ACN,316.8800048828125
2024-04-22,ACN,317.4200134277344
2024-04-23,ACN,316.8299865722656
2024-04-24,ACN,313.5400085449219
2024-04-25,ACN,309.0
2024-04-26,ACN,308.010009765625
2024-04-29,ACN,303.1600036621094
2024-04-30,ACN,300.9100036621094
2024-05-01,ACN,298.6600036621094
2024-05-02,ACN,300.3399963378906
2024-05-03,ACN,303.7099914550781
2024-05-06,ACN,306.05999755859375
2024-05-07,ACN,310.6600036621094
2024-05-08,ACN,311.989990234375
2024-05-09,ACN,306.6099853515625
2024-05-10,ACN,306.3299865722656
2024-05-13,ACN,307.4100036621094
2024-05-14,ACN,306.95001220703125
2024-05-15,ACN,308.5199890136719
2024-05-16,ACN,308.0
2024-05-17,ACN,303.5899963378906
2024-05-20,ACN,305.70001220703125
2024-05-21,ACN,303.6400146484375
2024-05-22,ACN,307.1099853515625
2024-05-23,ACN,305.92999267578125
2024-05-24,ACN,300.989990234375
2024-05-28,ACN,297.7300109863281
2024-05-29,ACN,293.7699890136719
2024-03-01,ADM,54.2400016784668
2024-03-04,ADM,53.220001220703125
2024-03-05,ADM,53.459999084472656
2024-03-06,ADM,54.150001525878906
2024-03-07,ADM,54.25
2024-03-08,ADM,54.810001373291016
2024-03-11,ADM,54.90999984741211
2024-03-12,ADM,57.06999969482422
2024-03-13,ADM,58.27000045776367
2024-03-14,ADM,58.209999084472656
2024-03-15,ADM,59.310001373291016
2024-03-18,ADM,60.40999984741211
2024-03-19,ADM,61.029998779296875
2024-03-20,ADM,61.310001373291016
2024-03-21,ADM,62.470001220703125
2024-03-22,ADM,62.0
2024-03-25,ADM,62.5099983215332
2024-03-26,ADM,61.81999969482422
2024-03-27,ADM,62.9900016784668
2024-03-28,ADM,62.810001373291016
2024-04-01,ADM,62.349998474121094
2024-04-02,ADM,62.70000076293945
2024-04-03,ADM,62.650001525878906
2024-04-04,ADM,63.2400016784668
2024-04-05,ADM,63.459999084472656
2024-04-08,ADM,63.18000030517578
2024-04-09,ADM,63.900001525878906
2024-04-10,ADM,63.88999938964844
2024-04-11,ADM,62.56999969482422
2024-04-12,ADM,60.970001220703125
2024-04-15,ADM,60.52000045776367
2024-04-16,ADM,60.27000045776367
2024-04-17,ADM,60.41999816894531
2024-04-18,ADM,61.720001220703125
2024-04-19,ADM,62.599998474121094
2024-04-22,ADM,62.5
2024-04-23,ADM,61.790000915527344
2024-04-24,ADM,61.560001373291016
2024-04-25,ADM,61.0
2024-04-26,ADM,60.099998474121094
2024-04-29,ADM,60.689998626708984
2024-04-30,ADM,58.65999984741211
2024-05-01,ADM,58.369998931884766
2024-05-02,ADM,59.349998474121094
2024-05-03,ADM,59.16999816894531
2024-05-06,ADM,60.189998626708984
2024-05-07,ADM,61.59000015258789
2024-05-08,ADM,62.029998779296875
2024-05-09,ADM,62.439998626708984
2024-05-10,ADM,62.97999954223633
2024-05-13,ADM,62.630001068115234
2024-05-14,ADM,61.66999816894531
2024-05-15,ADM,60.08000183105469
2024-05-16,ADM,61.59000015258789
2024-05-17,ADM,61.619998931884766
2024-05-20,ADM,60.869998931884766
2024-05-21,ADM,61.27000045776367
2024-05-22,ADM,61.900001525878906
2024-05-23,ADM,60.720001220703125
2024-05-24,ADM,60.4900016784668
2024-05-28,ADM,60.88999938964844
2024-05-29,ADM,60.029998779296875
2024-03-01,ADBE,570.9299926757812
2024-03-04,ADBE,567.9400024414062
2024-03-05,ADBE,544.8400268554688
2024-03-06,ADBE,543.0900268554688
2024-03-07,ADBE,556.0399780273438
2024-03-08,ADBE,551.6900024414062
2024-03-11,ADBE,560.4199829101562
2024-03-12,ADBE,579.1400146484375
2024-03-13,ADBE,573.5499877929688
2024-03-14,ADBE,570.4500122070312
2024-03-15,ADBE,492.4599914550781
2024-03-18,ADBE,513.8599853515625
2024-03-19,ADBE,521.1900024414062
2024-03-20,ADBE,519.1400146484375
2024-03-21,ADBE,511.25
2024-03-22,ADBE,499.5199890136719
2024-03-25,ADBE,507.2300109863281
2024-03-26,ADBE,507.6000061035156
2024-03-27,ADBE,504.3999938964844
2024-03-28,ADBE,504.6000061035156
2024-04-01,ADBE,502.0899963378906
2024-04-02,ADBE,499.2099914550781
2024-04-03,ADBE,497.010009765625
2024-04-04,ADBE,487.1099853515625
2024-04-05,ADBE,485.1199951171875
2024-04-08,ADBE,484.2799987792969
2024-04-09,ADBE,492.54998779296875
2024-04-10,ADBE,487.2200012207031
2024-04-11,ADBE,484.2799987792969
2024-04-12,ADBE,474.0899963378906
2024-04-15,ADBE,470.1000061035156
2024-04-16,ADBE,476.2200012207031
2024-04-17,ADBE,474.45001220703125
2024-04-18,ADBE,473.17999267578125
2024-04-19,ADBE,465.0199890136719
2024-04-22,ADBE,466.8900146484375
2024-04-23,ADBE,472.8999938964844
2024-04-24,ADBE,477.1199951171875
2024-04-25,ADBE,473.44000244140625
2024-04-26,ADBE,477.55999755859375
2024-04-29,ADBE,473.07000732421875
2024-04-30,ADBE,462.8299865722656
2024-05-01,ADBE,469.3900146484375
2024-05-02,ADBE,476.57000732421875
2024-05-03,ADBE,486.17999267578125
2024-05-06,ADBE,493.5899963378906
2024-05-07,ADBE,492.2699890136719
2024-05-08,ADBE,488.1000061035156
2024-05-09,ADBE,482.6499938964844
2024-05-10,ADBE,482.2900085449219
2024-05-13,ADBE,483.1099853515625
2024-05-14,ADBE,475.95001220703125
2024-05-15,ADBE,485.3500061035156
2024-05-16,ADBE,482.8800048828125
2024-05-17,ADBE,483.42999267578125
2024-05-20,ADBE,484.69000244140625
2024-05-21,ADBE,481.8500061035156
2024-05-22,ADBE,483.92999267578125
2024-05-23,ADBE,483.30999755859375
2024-05-24,ADBE,475.42999267578125
2024-05-28,ADBE,478.42999267578125
2024-05-29,ADBE,477.6000061035156
2024-03-01,ADP,249.69000244140625
2024-03-04,ADP,246.1999969482422
2024-03-05,ADP,244.0
2024-03-06,ADP,243.75999450683594
2024-03-07,ADP,244.25
2024-03-08,ADP,242.39999389648438
2024-03-11,ADP,244.08999633789062
2024-03-12,ADP,244.6699981689453
2024-03-13,ADP,244.2100067138672
2024-03-14,ADP,243.25
2024-03-15,ADP,242.08999633789062
2024-03-18,ADP,241.85000610351562
2024-03-19,ADP,244.1300048828125
2024-03-20,ADP,247.72000122070312
2024-03-21,ADP,248.9499969482422
2024-03-22,ADP,247.61000061035156
2024-03-25,ADP,244.1999969482422
2024-03-26,ADP,245.07000732421875
2024-03-27,ADP,248.3300018310547
2024-03-28,ADP,249.74000549316406
2024-04-01,ADP,245.30999755859375
2024-04-02,ADP,247.66000366210938
2024-04-03,ADP,245.1300048828125
2024-04-04,ADP,241.49000549316406
2024-04-05,ADP,244.85000610351562
2024-04-08,ADP,246.63999938964844
2024-04-09,ADP,250.00999450683594
2024-04-10,ADP,245.7899932861328
2024-04-11,ADP,244.4199981689453
2024-04-12,ADP,243.85000610351562
2024-04-15,ADP,244.0800018310547
2024-04-16,ADP,244.2100067138672
2024-04-17,ADP,242.89999389648438
2024-04-18,ADP,241.99000549316406
2024-04-19,ADP,243.30999755859375
2024-04-22,ADP,246.30999755859375
2024-04-23,ADP,246.83999633789062
2024-04-24,ADP,246.61000061035156
2024-04-25,ADP,246.33999633789062
2024-04-26,ADP,243.07000732421875
2024-04-29,ADP,243.9499969482422
2024-04-30,ADP,241.88999938964844
2024-05-01,ADP,247.3300018310547
2024-05-02,ADP,242.02999877929688
2024-05-03,ADP,241.88999938964844
2024-05-06,ADP,242.74000549316406
2024-05-07,ADP,245.1199951171875
2024-05-08,ADP,242.94000244140625
2024-05-09,ADP,245.14999389648438
2024-05-10,ADP,246.86000061035156
2024-05-13,ADP,247.8000030517578
2024-05-14,ADP,245.5
2024-05-15,ADP,246.6199951171875
2024-05-16,ADP,250.05999755859375
2024-05-17,ADP,252.3300018310547
2024-05-20,ADP,251.77999877929688
2024-05-21,ADP,252.13999938964844
2024-05-22,ADP,254.02000427246094
2024-05-23,ADP,251.49000549316406
2024-05-24,ADP,248.89999389648438
2024-05-28,ADP,243.3000030517578
2024-05-29,ADP,240.08999633789062
2024-03-01,AAP,69.26000213623047
2024-03-04,AAP,69.66000366210938
2024-03-05,AAP,72.66000366210938
2024-03-06,AAP,71.9000015258789
2024-03-07,AAP,73.68000030517578
2024-03-08,AAP,73.08000183105469
2024-03-11,AAP,75.7699966430664
2024-03-12,AAP,78.4800033569336
2024-03-13,AAP,79.91000366210938
2024-03-14,AAP,79.52999877929688
2024-03-15,AAP,81.7699966430664
2024-03-18,AAP,84.19000244140625
2024-03-19,AAP,83.83000183105469
2024-03-20,AAP,84.83999633789062
2024-03-21,AAP,86.44999694824219
2024-03-22,AAP,85.76000213623047
2024-03-25,AAP,84.25
2024-03-26,AAP,84.25
2024-03-27,AAP,85.31999969482422
2024-03-28,AAP,85.08999633789062
2024-04-01,AAP,85.43000030517578
2024-04-02,AAP,83.91999816894531
2024-04-03,AAP,84.16000366210938
2024-04-04,AAP,79.26000213623047
2024-04-05,AAP,77.33999633789062
2024-04-08,AAP,78.12999725341797
2024-04-09,AAP,78.45999908447266
2024-04-10,AAP,77.94999694824219
2024-04-11,AAP,74.3499984741211
2024-04-12,AAP,70.5
2024-04-15,AAP,70.08000183105469
2024-04-16,AAP,71.61000061035156
2024-04-17,AAP,74.05000305175781
2024-04-18,AAP,77.19999694824219
2024-04-19,AAP,78.69000244140625
2024-04-22,AAP,77.22000122070312
2024-04-23,AAP,78.0
2024-04-24,AAP,76.52999877929688
2024-04-25,AAP,74.70999908447266
2024-04-26,AAP,75.13999938964844
2024-04-29,AAP,75.41999816894531
2024-04-30,AAP,72.9800033569336
2024-05-01,AAP,73.02999877929688
2024-05-02,AAP,74.91999816894531
2024-05-03,AAP,76.30999755859375
2024-05-06,AAP,73.86000061035156
2024-05-07,AAP,74.51000213623047
2024-05-08,AAP,74.77999877929688
2024-05-09,AAP,75.63999938964844
2024-05-10,AAP,75.02999877929688
2024-05-13,AAP,75.30000305175781
2024-05-14,AAP,75.63999938964844
2024-05-15,AAP,75.86000061035156
2024-05-16,AAP,73.94999694824219
2024-05-17,AAP,74.55000305175781
2024-05-20,AAP,72.6500015258789
2024-05-21,AAP,70.72000122070312
2024-05-22,AAP,70.23999786376953
2024-05-23,AAP,69.41999816894531
2024-05-24,AAP,69.56999969482422
2024-05-28,AAP,70.18000030517578
2024-05-29,AAP,62.47999954223633
2024-03-01,AES,15.470000267028809
2024-03-04,AES,16.06999969482422
2024-03-05,AES,16.149999618530273
2024-03-06,AES,16.219999313354492
2024-03-07,AES,16.15999984741211
2024-03-08,AES,16.25
2024-03-11,AES,16.389999389648438
2024-03-12,AES,15.9399995803833
2024-03-13,AES,15.75
2024-03-14,AES,15.029999732971191
2024-03-15,AES,15.010000228881836
2024-03-18,AES,14.880000114440918
2024-03-19,AES,15.539999961853027
2024-03-20,AES,15.539999961853027
2024-03-21,AES,15.760000228881836
2024-03-22,AES,16.239999771118164
2024-03-25,AES,16.450000762939453
2024-03-26,AES,16.639999389648438
2024-03-27,AES,17.25
2024-03-28,AES,17.93000030517578
2024-04-01,AES,18.06999969482422
2024-04-02,AES,17.81999969482422
2024-04-03,AES,17.899999618530273
2024-04-04,AES,18.139999389648438
2024-04-05,AES,18.079999923706055
2024-04-08,AES,18.299999237060547
2024-04-09,AES,18.290000915527344
2024-04-10,AES,17.68000030517578
2024-04-11,AES,17.81999969482422
2024-04-12,AES,16.850000381469727
2024-04-15,AES,16.15999984741211
2024-04-16,AES,15.90999984741211
2024-04-17,AES,16.139999389648438
2024-04-18,AES,16.270000457763672
2024-04-19,AES,16.399999618530273
2024-04-22,AES,16.700000762939453
2024-04-23,AES,17.1299991607666
2024-04-24,AES,17.3700008392334
2024-04-25,AES,17.1299991607666
2024-04-26,AES,17.209999084472656
2024-04-29,AES,17.860000610351562
2024-04-30,AES,17.899999618530273
2024-05-01,AES,18.170000076293945
2024-05-02,AES,18.93000030517578
2024-05-03,AES,18.670000076293945
2024-05-06,AES,18.8799991607666
2024-05-07,AES,18.84000015258789
2024-05-08,AES,19.3700008392334
2024-05-09,AES,19.989999771118164
2024-05-10,AES,19.940000534057617
2024-05-13,AES,19.959999084472656
2024-05-14,AES,20.31999969482422
2024-05-15,AES,21.1299991607666
2024-05-16,AES,21.209999084472656
2024-05-17,AES,21.280000686645508
2024-05-20,AES,21.280000686645508
2024-05-21,AES,21.040000915527344
2024-05-22,AES,20.93000030517578
2024-05-23,AES,20.559999465942383
2024-05-24,AES,20.90999984741211
2024-05-28,AES,21.1299991607666
2024-05-29,AES,21.06999969482422
2024-03-01,AFL,80.43000030517578
2024-03-04,AFL,79.73999786376953
2024-03-05,AFL,80.83000183105469
2024-03-06,AFL,82.16000366210938
2024-03-07,AFL,82.29000091552734
2024-03-08,AFL,82.11000061035156
2024-03-11,AFL,83.16999816894531
2024-03-12,AFL,82.94000244140625
2024-03-13,AFL,83.80000305175781
2024-03-14,AFL,83.56999969482422
2024-03-15,AFL,84.37000274658203
2024-03-18,AFL,84.48999786376953
2024-03-19,AFL,84.33999633789062
2024-03-20,AFL,84.9800033569336
2024-03-21,AFL,85.0199966430664
2024-03-22,AFL,84.16000366210938
2024-03-25,AFL,84.80999755859375
2024-03-26,AFL,84.94999694824219
2024-03-27,AFL,85.62000274658203
2024-03-28,AFL,85.86000061035156
2024-04-01,AFL,85.19000244140625
2024-04-02,AFL,84.93000030517578
2024-04-03,AFL,85.18000030517578
2024-04-04,AFL,84.36000061035156
2024-04-05,AFL,85.41999816894531
2024-04-08,AFL,85.13999938964844
2024-04-09,AFL,83.16999816894531
2024-04-10,AFL,82.91999816894531
2024-04-11,AFL,79.63999938964844
2024-04-12,AFL,80.27999877929688
2024-04-15,AFL,80.2699966430664
2024-04-16,AFL,80.43000030517578
2024-04-17,AFL,80.26000213623047
2024-04-18,AFL,80.9800033569336
2024-04-19,AFL,83.2300033569336
2024-04-22,AFL,83.5199966430664
2024-04-23,AFL,83.75
2024-04-24,AFL,84.27999877929688
2024-04-25,AFL,83.7300033569336
2024-04-26,AFL,83.61000061035156
2024-04-29,AFL,84.54000091552734
2024-04-30,AFL,83.6500015258789
2024-05-01,AFL,84.56999969482422
2024-05-02,AFL,84.04000091552734
2024-05-03,AFL,83.20999908447266
2024-05-06,AFL,84.7300033569336
2024-05-07,AFL,84.68000030517578
2024-05-08,AFL,84.83000183105469
2024-05-09,AFL,85.37999725341797
2024-05-10,AFL,86.08000183105469
2024-05-13,AFL,85.87000274658203
2024-05-14,AFL,86.30000305175781
2024-05-15,AFL,87.4800033569336
2024-05-16,AFL,87.13999938964844
2024-05-17,AFL,88.37000274658203
2024-05-20,AFL,87.69000244140625
2024-05-21,AFL,87.58999633789062
2024-05-22,AFL,87.66000366210938
2024-05-23,AFL,86.77999877929688
2024-05-24,AFL,87.69000244140625
2024-05-28,AFL,87.26000213623047
2024-05-29,AFL,87.18000030517578
2024-03-01,A,139.05999755859375
2024-03-04,A,142.86000061035156
2024-03-05,A,144.35000610351562
2024-03-06,A,146.22000122070312
2024-03-07,A,149.30999755859375
2024-03-08,A,147.8699951171875
2024-03-11,A,147.2899932861328
2024-03-12,A,147.83999633789062
2024-03-13,A,147.82000732421875
2024-03-14,A,145.2100067138672
2024-03-15,A,147.47999572753906
2024-03-18,A,146.08999633789062
2024-03-19,A,147.38999938964844
2024-03-20,A,147.27999877929688
2024-03-21,A,148.74000549316406
2024-03-22,A,147.4499969482422
2024-03-25,A,145.55999755859375
2024-03-26,A,144.41000366210938
2024-03-27,A,147.3699951171875
2024-03-28,A,145.50999450683594
2024-04-01,A,145.55999755859375
2024-04-02,A,144.1699981689453
2024-04-03,A,143.72999572753906
2024-04-04,A,141.33999633789062
2024-04-05,A,144.1199951171875
2024-04-08,A,144.4600067138672
2024-04-09,A,147.39999389648438
2024-04-10,A,144.16000366210938
2024-04-11,A,145.0
2024-04-12,A,140.72999572753906
2024-04-15,A,140.22000122070312
2024-04-16,A,136.8000030517578
2024-04-17,A,134.5500030517578
2024-04-18,A,132.44000244140625
2024-04-19,A,132.72999572753906
2024-04-22,A,133.91000366210938
2024-04-23,A,139.1999969482422
2024-04-24,A,137.49000549316406
2024-04-25,A,136.3699951171875
2024-04-26,A,137.74000549316406
2024-04-29,A,139.58999633789062
2024-04-30,A,137.0399932861328
2024-05-01,A,138.69000244140625
2024-05-02,A,137.52000427246094
2024-05-03,A,139.4499969482422
2024-05-06,A,140.61000061035156
2024-05-07,A,141.27000427246094
2024-05-08,A,142.8000030517578
2024-05-09,A,145.13999938964844
2024-05-10,A,149.75999450683594
2024-05-13,A,147.75999450683594
2024-05-14,A,151.27999877929688
2024-05-15,A,154.0800018310547
2024-05-16,A,154.30999755859375
2024-05-17,A,154.22999572753906
2024-05-20,A,154.63999938964844
2024-05-21,A,153.6699981689453
2024-05-22,A,152.8699951171875
2024-05-23,A,150.5500030517578
2024-05-24,A,150.66000366210938
2024-05-28,A,148.2100067138672
2024-05-29,A,145.47999572753906
2024-03-01,APD,236.0
2024-03-04,APD,238.41000366210938
